k,type,score,label
5,GMM,0.502466,2
5,GMM,0.518932,0
5,GMM,0.359972,2
5,GMM,0.565467,2
5,GMM,0.581937,4
5,GMM,0.206134,4
5,GMM,0.480192,2
5,GMM,0.519758,4
5,GMM,0.54785,4
5,GMM,0.481371,0
5,GMM,0.258186,4
5,GMM,0.373599,0
5,GMM,0.433874,3
5,GMM,-0.024629,2
5,GMM,0.000705,0
5,GMM,0.299209,0
5,GMM,0.143003,3
5,GMM,0.474997,0
5,GMM,0.556838,4
5,GMM,0.455288,4
5,GMM,0.328463,0
5,GMM,0.389569,4
5,GMM,0.447858,4
5,GMM,-0.089002,3
5,GMM,0.454687,0
5,GMM,0.382715,3
5,GMM,0.505483,4
5,GMM,0.574458,4
5,GMM,0.299276,0
5,GMM,0.077823,0
5,GMM,0.333787,4
5,GMM,-0.182457,2
5,GMM,0.438862,4
5,GMM,0.345071,3
5,GMM,0.421707,4
5,GMM,0.268672,4
5,GMM,0.225029,4
5,GMM,0.012271,4
5,GMM,-0.141271,3
5,GMM,0.419567,2
5,GMM,0.255019,4
5,GMM,0.447413,4
5,GMM,0.08344,2
5,GMM,0.473829,4
5,GMM,0.218449,3
5,GMM,0.16337,0
5,GMM,0.569715,4
5,GMM,0.47002,1
5,GMM,0.561724,4
5,GMM,0.484597,1
5,GMM,0.261812,4
5,GMM,0.274275,1
5,GMM,0.480986,4
5,GMM,0.201541,1
5,GMM,0.204612,3
5,GMM,0.161043,4
5,GMM,0.321199,3
5,GMM,0.280169,0
5,GMM,-0.251004,2
5,GMM,0.451017,4
5,GMM,0.206612,4
5,GMM,0.206358,3
5,GMM,0.400355,2
5,GMM,0.001473,4
5,GMM,0.341198,1
5,GMM,0.02821,2
5,GMM,0.521469,2
5,GMM,0.442752,4
5,GMM,0.406614,3
5,GMM,0.490069,2
5,GMM,-0.226639,3
5,GMM,0.03402,3
5,GMM,0.442533,0
5,GMM,0.553663,0
5,GMM,0.484597,1
5,GMM,0.366754,3
5,GMM,0.484616,4
5,GMM,0.008777,1
5,GMM,0.49904,2
5,GMM,0.484616,4
5,GMM,0.181785,2
5,GMM,0.447788,2
5,GMM,0.242304,3
5,GMM,0.196851,4
5,GMM,0.058742,0
5,GMM,0.544342,4
5,GMM,0.556041,2
5,GMM,0.222318,3
5,GMM,0.316015,4
5,GMM,0.35946,2
5,GMM,0.352582,2
5,GMM,0.159334,1
5,GMM,-0.068687,3
5,GMM,0.110049,4
5,GMM,0.36217,4
5,GMM,0.443981,2
5,GMM,0.196543,3
5,GMM,0.414579,2
5,GMM,0.13166,1
5,GMM,0.236521,1
5,GMM,0.629434,0
5,GMM,0.511785,4
5,GMM,0.282522,4
5,GMM,0.102275,4
5,GMM,0.140416,3
5,GMM,0.003786,3
5,GMM,0.516461,4
5,GMM,0.278249,3
5,GMM,0.133183,0
5,GMM,0.411762,0
5,GMM,0.561409,4
5,GMM,0.548485,0
5,GMM,0.298932,4
5,GMM,-0.019048,3
5,GMM,0.558875,0
5,GMM,0.473843,0
5,GMM,0.414618,4
5,GMM,0.46526,0
5,GMM,0.402913,3
5,GMM,0.228868,4
5,GMM,0.277619,4
5,GMM,0.478353,2
5,GMM,-0.012994,0
5,GMM,0.03954,3
5,GMM,0.551466,2
5,GMM,0.458329,1
5,GMM,0.50919,0
5,GMM,0.439497,2
5,GMM,0.321774,4
5,GMM,-0.06424,2
5,GMM,0.541273,2
5,GMM,0.586649,4
5,GMM,0.519907,4
5,GMM,0.056401,3
5,GMM,0.462698,2
5,GMM,0.187234,2
5,GMM,0.41612,4
5,GMM,0.216305,3
5,GMM,0.261239,3
5,GMM,-0.108164,4
5,GMM,0.311691,3
5,GMM,0.508218,2
5,GMM,0.574319,2
5,GMM,0.494426,4
5,GMM,-0.069578,3
5,GMM,0.100272,3
5,GMM,-0.012994,0
5,GMM,0.170789,2
5,GMM,0.460081,4
5,GMM,-0.315874,3
5,GMM,0.599535,0
5,GMM,0.426135,0
5,GMM,0.405116,4
5,GMM,0.379272,1
5,GMM,0.02821,2
5,GMM,0.351744,2
5,GMM,0.39914,1
5,GMM,-0.031003,3
5,GMM,0.181785,2
5,GMM,0.518618,2
5,GMM,0.504918,0
5,GMM,0.523332,4
5,GMM,0.437583,0
5,GMM,0.462693,4
5,GMM,0.064483,2
5,GMM,0.502466,2
5,GMM,0.530529,4
5,GMM,0.512247,4
5,GMM,-0.024629,2
5,GMM,0.623566,0
5,GMM,0.407713,2
5,GMM,0.326911,4
5,GMM,0.338085,3
5,GMM,0.543697,0
5,GMM,0.132562,4
5,GMM,0.545632,0
5,GMM,0.16875,3
5,GMM,0.473671,4
5,GMM,0.527275,2
5,GMM,0.413668,4
5,GMM,0.205787,1
5,GMM,0.160458,4
5,GMM,0.380584,4
5,GMM,-0.083932,3
5,GMM,0.446314,4
5,GMM,0.462328,0
5,GMM,0.480045,4
5,GMM,0.248075,3
5,GMM,0.590809,4
5,GMM,0.196148,4
5,GMM,0.488625,4
5,GMM,0.422275,3
5,GMM,0.483544,2
5,GMM,0.043553,4
5,GMM,0.516241,0
5,GMM,0.4352,4
5,GMM,0.520988,4
5,GMM,-0.036991,1
5,GMM,0.166561,2
5,GMM,0.175005,4
5,GMM,0.550714,4
5,GMM,0.34243,3
5,GMM,-0.124947,3
5,GMM,0.293521,4
5,GMM,0.432853,4
5,GMM,0.279627,1
5,GMM,0.219831,1
5,GMM,0.422113,3
5,GMM,0.372047,4
5,GMM,0.40103,4
5,GMM,-0.110992,4
5,GMM,0.192952,4
5,GMM,0.24384,3
5,GMM,0.227238,4
5,GMM,0.311311,1
5,GMM,0.147361,4
5,GMM,0.47602,4
5,GMM,0.258491,4
5,GMM,0.189218,1
5,GMM,0.280694,4
5,GMM,0.180835,0
5,GMM,0.049589,2
5,GMM,0.217506,4
5,GMM,0.199644,4
5,GMM,0.481268,4
5,GMM,0.376207,3
5,GMM,0.405577,0
5,GMM,0.359396,3
5,GMM,0.513503,2
5,GMM,0.277714,4
5,GMM,0.030546,4
5,GMM,0.526545,2
5,GMM,0.474993,2
5,GMM,0.022127,4
5,GMM,0.050664,0
5,GMM,0.138952,3
5,GMM,0.312718,4
5,GMM,0.241616,4
5,GMM,0.526775,4
5,GMM,0.252496,4
5,GMM,0.373526,0
5,GMM,0.218124,3
5,GMM,0.268672,4
5,GMM,0.375838,1
5,GMM,0.213477,3
5,GMM,0.270745,4
5,GMM,0.560777,4
5,GMM,0.215923,4
5,GMM,0.455808,4
5,GMM,0.24687,4
5,GMM,0.403353,2
5,GMM,0.094819,4
5,GMM,-0.068687,3
5,GMM,0.169942,4
5,GMM,0.072148,4
5,GMM,0.334608,4
5,GMM,0.500872,4
5,GMM,0.492133,4
5,GMM,0.430707,4
5,GMM,0.277714,4
5,GMM,0.298796,0
5,GMM,0.589746,0
5,GMM,0.451017,4
5,GMM,-0.323106,3
5,GMM,0.28048,0
5,GMM,0.247562,3
5,GMM,0.37137,4
5,GMM,0.378375,4
5,GMM,0.247562,3
5,GMM,0.488104,4
5,GMM,0.399922,4
5,GMM,0.370362,4
5,GMM,0.584411,2
5,GMM,0.232082,3
5,GMM,0.482484,1
5,GMM,-0.068022,3
5,GMM,0.372227,3
5,GMM,0.418971,1
5,GMM,0.490744,4
5,GMM,0.494063,4
5,GMM,0.532166,2
5,GMM,-0.069126,3
5,GMM,0.292105,3
5,GMM,0.343603,3
5,GMM,0.265458,4
5,GMM,0.296225,3
5,GMM,0.156188,3
5,GMM,0.105116,4
5,GMM,0.43596,4
5,GMM,-0.198617,3
5,GMM,0.388783,3
5,GMM,0.536009,4
5,GMM,0.340805,4
5,GMM,0.083397,0
5,GMM,0.268076,1
5,GMM,0.518323,2
5,GMM,0.498578,4
5,GMM,0.26569,4
5,GMM,0.360078,4
5,GMM,0.572708,0
5,GMM,0.075333,1
5,GMM,0.281599,2
5,GMM,0.298722,1
5,GMM,0.59282,0
5,GMM,0.480545,1
5,GMM,0.167331,1
5,GMM,0.589285,0
5,GMM,0.134828,4
5,GMM,0.449325,3
5,GMM,0.565321,2
5,GMM,0.476896,2
5,GMM,0.336547,3
5,GMM,0.570366,4
5,GMM,0.525734,4
5,GMM,0.474997,0
5,GMM,0.08323,4
5,GMM,0.414803,2
5,GMM,0.264371,2
5,GMM,0.152728,0
5,GMM,0.193221,4
5,GMM,0.335085,3
5,GMM,-0.009274,4
5,GMM,0.113619,3
5,GMM,0.109733,4
5,GMM,0.543967,2
5,GMM,0.508218,2
5,GMM,0.388184,4
5,GMM,0.417757,3
5,GMM,0.555025,4
5,GMM,0.502292,2
5,GMM,0.467351,1
5,GMM,0.149996,4
5,GMM,0.422587,2
5,GMM,0.490848,4
5,GMM,0.194855,0
5,GMM,0.386985,0
5,GMM,0.230657,0
5,GMM,0.335992,4
5,GMM,0.081752,4
5,GMM,0.576865,4
5,GMM,0.100145,3
5,GMM,-0.032092,3
5,GMM,0.318744,0
5,GMM,0.560867,4
5,GMM,0.422113,3
5,GMM,0.488625,4
5,GMM,0.571238,4
5,GMM,0.432466,4
5,GMM,-0.036078,0
5,GMM,0.455027,4
5,GMM,0.446905,4
5,GMM,0.347503,0
5,GMM,0.306966,4
5,GMM,0.383577,2
5,GMM,0.580774,4
5,GMM,0.473092,4
5,GMM,0.195532,3
5,GMM,0.102591,3
5,GMM,0.028586,3
5,GMM,0.1893,3
5,GMM,0.446017,0
5,GMM,0.255671,0
5,GMM,0.480845,4
5,GMM,0.449325,3
5,GMM,0.365486,3
5,GMM,0.389569,4
5,GMM,0.13711,3
5,GMM,0.526325,4
5,GMM,0.206612,4
5,GMM,0.456613,4
5,GMM,0.177667,3
5,GMM,0.067868,0
5,GMM,0.335226,4
5,GMM,0.324485,1
5,GMM,-0.066743,3
5,GMM,0.298869,3
5,GMM,0.384022,4
5,GMM,0.133501,4
5,GMM,0.240831,2
5,GMM,0.485066,1
5,GMM,0.06125,3
5,GMM,0.10884,4
5,GMM,0.321639,3
5,GMM,0.505381,4
5,GMM,0.357223,3
5,GMM,0.47081,4
5,GMM,0.333932,1
5,GMM,0.041154,2
5,GMM,0.521469,2
5,GMM,0.139076,3
5,GMM,0.162564,3
5,GMM,0.264722,4
5,GMM,-0.034428,4
5,GMM,0.30147,4
5,GMM,0.446942,4
5,GMM,0.114808,1
5,GMM,0.505125,4
5,GMM,0.487605,2
5,GMM,0.326462,4
5,GMM,-0.226695,3
5,GMM,0.345609,4
5,GMM,0.497573,4
5,GMM,0.26109,4
5,GMM,0.0614,4
5,GMM,0.168846,1
5,GMM,0.134904,4
5,GMM,0.578406,4
5,GMM,0.509453,0
5,GMM,0.478394,2
5,GMM,0.156414,4
5,GMM,0.39914,1
5,GMM,0.035526,3
5,GMM,0.159588,3
5,GMM,0.102826,1
5,GMM,0.165931,4
5,GMM,0.572349,2
5,GMM,0.109546,0
5,GMM,0.46746,4
5,GMM,0.373262,2
5,GMM,0.536961,2
5,GMM,0.459009,4
5,GMM,0.326462,4
5,GMM,0.590176,4
5,GMM,0.355374,4
5,GMM,0.564177,2
5,GMM,0.521947,0
5,GMM,0.558696,2
5,GMM,0.27295,2
5,GMM,0.476019,0
5,GMM,0.283588,1
5,GMM,0.472737,1
5,GMM,0.425416,3
5,GMM,0.504705,4
5,GMM,0.470181,4
5,GMM,0.233346,0
5,GMM,0.130441,4
5,GMM,0.105158,4
5,GMM,0.087976,1
5,GMM,0.255019,4
5,GMM,0.254608,4
5,GMM,0.040348,3
5,GMM,0.350384,3
5,GMM,0.081315,3
5,GMM,0.487862,0
5,GMM,0.303399,1
5,GMM,0.491021,2
5,GMM,0.524389,0
5,GMM,0.095513,3
5,GMM,-0.042835,1
5,GMM,0.516952,0
5,GMM,0.104411,4
5,GMM,0.17415,4
5,GMM,0.146492,1
5,GMM,0.230763,4
5,GMM,0.384082,2
5,GMM,0.184392,4
5,GMM,0.576699,4
5,GMM,0.571887,0
5,GMM,0.533594,4
5,GMM,0.047308,4
5,GMM,0.11312,1
5,GMM,0.334608,4
5,GMM,0.511283,0
5,GMM,0.235749,4
5,GMM,0.062571,2
5,GMM,0.002647,3
5,GMM,0.533594,4
5,GMM,0.625262,0
5,GMM,0.127616,3
5,GMM,0.200578,3
5,GMM,0.317341,3
5,GMM,0.427005,4
5,GMM,0.416126,3
5,GMM,0.375018,1
5,GMM,0.29059,4
5,GMM,0.280498,4
5,GMM,0.483901,4
5,GMM,0.241817,3
5,GMM,0.131123,3
5,GMM,0.24466,3
5,GMM,0.262059,3
5,GMM,0.331616,0
5,GMM,0.570349,0
5,GMM,0.105116,4
5,GMM,0.236324,3
5,GMM,0.470027,2
5,GMM,0.036132,3
5,GMM,0.043553,4
5,GMM,0.21829,2
5,GMM,0.545466,2
5,GMM,0.105158,4
5,GMM,0.077675,4
5,GMM,-0.148522,3
5,GMM,0.33166,4
5,GMM,0.3966,0
5,GMM,0.427005,4
5,GMM,-0.168096,3
5,GMM,0.56029,2
5,GMM,0.437321,2
5,GMM,0.410956,2
5,GMM,0.459427,4
5,GMM,0.283588,1
5,GMM,0.517035,4
5,GMM,0.535522,2
5,GMM,0.326673,3
5,GMM,0.015574,3
5,GMM,-0.074383,1
5,GMM,0.194406,3
5,GMM,0.590372,4
5,GMM,-0.02032,4
5,GMM,0.290624,3
5,GMM,0.457564,2
5,GMM,0.518036,0
5,GMM,0.553286,4
5,GMM,0.560716,2
5,GMM,0.600906,0
5,GMM,0.531442,4
5,GMM,0.393812,4
5,GMM,0.382262,0
5,GMM,-0.026088,3
5,GMM,0.325406,2
5,GMM,0.407009,4
5,GMM,-0.145929,3
5,GMM,-0.048466,4
5,GMM,0.213454,0
5,GMM,0.454699,0
5,GMM,0.311691,3
5,GMM,0.47602,4
5,GMM,0.42409,0
5,GMM,0.477644,4
5,GMM,0.562502,4
5,GMM,-0.265848,3
5,GMM,0.447781,4
5,GMM,-0.030357,3
5,GMM,-0.065403,3
5,GMM,-0.054665,4
5,GMM,0.610682,0
5,GMM,0.517883,4
5,GMM,-0.367451,3
5,GMM,-0.083617,3
5,GMM,0.203518,2
5,GMM,0.105158,4
5,GMM,0.450691,0
5,GMM,0.392498,1
5,GMM,0.327249,2
5,GMM,0.464504,4
5,GMM,0.442091,0
5,GMM,0.119594,3
5,GMM,0.248075,3
5,GMM,0.255086,2
5,GMM,0.283253,4
5,GMM,-0.000371,1
5,GMM,0.061626,3
5,GMM,0.399092,1
5,GMM,0.315674,4
5,GMM,0.522359,4
5,GMM,0.573387,0
5,GMM,0.49646,2
5,GMM,0.403747,3
5,GMM,0.270486,2
5,GMM,0.575478,0
5,GMM,0.411452,3
5,GMM,0.40906,4
5,GMM,-0.007108,3
5,GMM,0.422587,2
5,GMM,0.266994,4
5,GMM,0.446668,0
5,GMM,0.275436,4
5,GMM,0.012297,1
5,GMM,0.24907,0
5,GMM,0.130568,1
5,GMM,0.553802,4
5,GMM,-0.093169,3
5,GMM,0.235421,3
5,GMM,0.051663,0
5,GMM,0.527876,4
5,GMM,-0.279278,3
5,GMM,0.496869,0
5,GMM,0.390644,4
5,GMM,0.474154,1
5,GMM,0.27295,2
5,GMM,0.416969,1
5,GMM,0.006969,2
5,GMM,0.521857,4
5,GMM,0.434291,1
5,GMM,0.54078,0
5,GMM,0.143111,4
5,GMM,0.295863,2
5,GMM,0.490744,4
5,GMM,0.161056,2
5,GMM,0.183305,2
5,GMM,0.359777,4
5,GMM,0.131373,4
5,GMM,0.463144,2
5,GMM,0.139968,3
5,GMM,0.222798,0
5,GMM,0.304783,4
5,GMM,0.281813,2
5,GMM,0.499445,4
5,GMM,-0.047106,3
5,GMM,-0.083392,4
5,GMM,0.289194,1
5,GMM,0.471224,4
5,GMM,0.111206,0
5,GMM,0.340169,2
5,GMM,0.17366,3
5,GMM,0.536458,4
5,GMM,0.367261,4
5,GMM,0.264722,4
5,GMM,0.253336,3
5,GMM,0.497573,4
5,GMM,0.429649,4
5,GMM,0.268913,0
5,GMM,0.403747,3
5,GMM,0.183794,3
5,GMM,0.172916,0
5,GMM,0.583223,4
5,GMM,0.474532,4
5,GMM,0.313892,4
5,GMM,0.085439,1
5,GMM,0.516562,0
5,GMM,0.422275,3
5,GMM,0.395911,1
5,GMM,-0.181278,3
5,GMM,0.555859,4
5,GMM,0.307211,3
5,GMM,0.173933,1
5,GMM,0.333498,2
5,GMM,0.356438,3
5,GMM,0.529696,4
5,GMM,0.447858,4
5,GMM,0.558082,4
5,GMM,0.454228,4
5,GMM,0.450691,0
5,GMM,0.300801,1
5,GMM,0.489949,4
5,GMM,0.079803,0
5,GMM,0.338838,1
5,GMM,0.463878,4
5,GMM,0.295472,3
5,GMM,0.580825,4
5,GMM,0.563829,0
5,GMM,0.355374,4
5,GMM,0.468607,4
5,GMM,-0.233116,3
5,GMM,0.109217,3
5,GMM,0.102275,4
5,GMM,0.459355,4
5,GMM,0.584411,2
5,GMM,0.512961,4
5,GMM,0.315841,1
5,GMM,0.415825,4
5,GMM,0.008368,0
5,GMM,0.312938,3
5,GMM,-0.159555,3
5,GMM,0.553415,4
5,GMM,0.574832,4
5,GMM,0.372285,3
5,GMM,0.356438,3
5,GMM,-0.268216,3
5,GMM,0.50919,0
5,GMM,0.007277,1
5,GMM,0.307617,0
5,GMM,0.167226,1
5,GMM,0.519875,0
5,GMM,0.086873,3
5,GMM,0.332129,2
5,GMM,0.311524,3
5,GMM,0.532027,4
5,GMM,0.35946,1
5,GMM,-0.002909,4
5,GMM,0.3255,1
5,GMM,0.617216,0
5,GMM,-0.151574,3
5,GMM,0.482467,4
5,GMM,0.001201,0
5,GMM,0.34199,2
5,GMM,-0.079215,3
5,GMM,0.367261,4
5,GMM,0.553751,2
5,GMM,0.075877,2
5,GMM,0.112175,4
5,GMM,0.351312,4
5,GMM,0.463827,4
5,GMM,0.357503,3
5,GMM,0.516059,2
5,GMM,0.282517,4
5,GMM,0.356821,2
5,GMM,0.553777,4
5,GMM,0.366661,2
5,GMM,0.086115,3
5,GMM,0.599535,0
5,GMM,0.280546,3
5,GMM,0.377028,0
5,GMM,0.453115,0
5,GMM,0.264084,3
5,GMM,0.196971,4
5,GMM,0.506115,4
5,GMM,-0.188587,2
5,GMM,0.149275,4
5,GMM,0.012271,4
5,GMM,0.510749,0
5,GMM,0.536458,4
5,GMM,0.39137,1
5,GMM,0.446155,1
5,GMM,0.456863,0
5,GMM,0.307982,3
5,GMM,0.302288,1
5,GMM,0.345546,1
5,GMM,0.28287,3
5,GMM,0.332094,3
5,GMM,0.326873,3
5,GMM,0.352749,1
6,Kmeans,0.380811,4
6,Kmeans,0.318007,4
6,Kmeans,0.297572,5
6,Kmeans,0.460873,5
6,Kmeans,0.52167,5
6,Kmeans,0.38007,0
6,Kmeans,0.467004,0
6,Kmeans,0.150361,1
6,Kmeans,0.292534,0
6,Kmeans,0.518943,0
6,Kmeans,0.341558,0
6,Kmeans,0.489864,2
6,Kmeans,0.475809,0
6,Kmeans,0.231032,5
6,Kmeans,-0.009217,4
6,Kmeans,0.380439,0
6,Kmeans,0.140272,4
6,Kmeans,0.257294,4
6,Kmeans,0.17421,4
6,Kmeans,0.442661,0
6,Kmeans,0.137202,0
6,Kmeans,0.485127,5
6,Kmeans,-0.051777,1
6,Kmeans,0.1768,1
6,Kmeans,0.488696,4
6,Kmeans,0.224437,3
6,Kmeans,0.089081,4
6,Kmeans,0.266385,0
6,Kmeans,0.538189,5
6,Kmeans,0.362811,4
6,Kmeans,0.433546,0
6,Kmeans,0.15124,5
6,Kmeans,0.207843,0
6,Kmeans,0.473633,3
6,Kmeans,0.488771,0
6,Kmeans,0.30179,0
6,Kmeans,0.589883,0
6,Kmeans,0.359409,5
6,Kmeans,0.458056,5
6,Kmeans,0.161736,4
6,Kmeans,0.421517,4
6,Kmeans,0.275265,5
6,Kmeans,-0.10798,1
6,Kmeans,-0.045069,2
6,Kmeans,0.333447,4
6,Kmeans,0.074845,5
6,Kmeans,0.294938,0
6,Kmeans,0.373133,4
6,Kmeans,0.078954,5
6,Kmeans,0.347945,3
6,Kmeans,0.386575,4
6,Kmeans,0.059643,1
6,Kmeans,0.329645,4
6,Kmeans,0.458772,2
6,Kmeans,0.547028,0
6,Kmeans,-0.015084,1
6,Kmeans,0.310788,0
6,Kmeans,0.178893,5
6,Kmeans,0.217882,5
6,Kmeans,0.286679,0
6,Kmeans,0.553805,0
6,Kmeans,0.496749,4
6,Kmeans,0.372565,4
6,Kmeans,0.445672,3
6,Kmeans,0.485568,3
6,Kmeans,0.425464,5
6,Kmeans,0.083239,1
6,Kmeans,-0.062369,1
6,Kmeans,0.530663,3
6,Kmeans,-0.058347,1
6,Kmeans,0.572162,0
6,Kmeans,0.047918,5
6,Kmeans,0.143058,0
6,Kmeans,0.293414,4
6,Kmeans,0.359146,4
6,Kmeans,0.383173,2
6,Kmeans,0.490648,4
6,Kmeans,0.122211,0
6,Kmeans,0.260135,5
6,Kmeans,-0.006908,4
6,Kmeans,0.137284,4
6,Kmeans,0.446797,3
6,Kmeans,0.408559,4
6,Kmeans,0.130939,4
6,Kmeans,0.377122,4
6,Kmeans,0.136955,5
6,Kmeans,0.454392,4
6,Kmeans,0.325826,4
6,Kmeans,0.095639,3
6,Kmeans,0.321557,1
6,Kmeans,0.541871,3
6,Kmeans,0.455385,3
6,Kmeans,0.470816,2
6,Kmeans,0.367961,3
6,Kmeans,0.185503,0
6,Kmeans,0.261225,0
6,Kmeans,0.390586,0
6,Kmeans,0.312016,4
6,Kmeans,0.191975,4
6,Kmeans,0.479428,3
6,Kmeans,0.403345,4
6,Kmeans,0.421028,3
6,Kmeans,0.066389,4
6,Kmeans,0.503453,3
6,Kmeans,0.402703,0
6,Kmeans,0.339251,4
6,Kmeans,0.46983,4
6,Kmeans,0.332441,2
6,Kmeans,0.44886,5
6,Kmeans,0.406402,3
6,Kmeans,0.142508,4
6,Kmeans,0.418462,2
6,Kmeans,0.48877,4
6,Kmeans,0.371044,3
6,Kmeans,0.352804,0
6,Kmeans,0.338457,3
6,Kmeans,0.048594,4
6,Kmeans,0.387287,0
6,Kmeans,0.09127,4
6,Kmeans,0.4788,4
6,Kmeans,0.275637,2
6,Kmeans,0.425436,2
6,Kmeans,0.362622,0
6,Kmeans,0.362746,5
6,Kmeans,0.550442,5
6,Kmeans,0.22203,0
6,Kmeans,0.397066,4
6,Kmeans,0.514763,4
6,Kmeans,0.528279,3
6,Kmeans,0.515716,5
6,Kmeans,0.507381,5
6,Kmeans,0.052295,4
6,Kmeans,0.28184,3
6,Kmeans,0.188318,5
6,Kmeans,0.508069,0
6,Kmeans,0.140727,0
6,Kmeans,0.291829,4
6,Kmeans,0.157631,5
6,Kmeans,0.251014,4
6,Kmeans,0.475997,5
6,Kmeans,0.512579,3
6,Kmeans,0.462892,4
6,Kmeans,0.373377,3
6,Kmeans,-0.027997,3
6,Kmeans,0.379281,2
6,Kmeans,0.259513,5
6,Kmeans,0.053827,0
6,Kmeans,0.232508,2
6,Kmeans,-0.02518,2
6,Kmeans,0.534549,5
6,Kmeans,0.371812,0
6,Kmeans,0.599051,5
6,Kmeans,0.502884,5
6,Kmeans,0.295767,4
6,Kmeans,0.281063,4
6,Kmeans,0.506828,5
6,Kmeans,0.061477,0
6,Kmeans,0.479531,0
6,Kmeans,0.006415,2
6,Kmeans,0.102234,4
6,Kmeans,0.057775,4
6,Kmeans,0.394456,5
6,Kmeans,0.391273,5
6,Kmeans,0.400729,5
6,Kmeans,0.391112,3
6,Kmeans,-0.008124,4
6,Kmeans,0.471685,3
6,Kmeans,0.324666,2
6,Kmeans,0.392846,4
6,Kmeans,0.492493,3
6,Kmeans,0.033362,4
6,Kmeans,-0.118983,1
6,Kmeans,0.459565,0
6,Kmeans,0.169005,5
6,Kmeans,0.281688,2
6,Kmeans,0.360454,5
6,Kmeans,0.398972,2
6,Kmeans,0.326292,4
6,Kmeans,0.188116,2
6,Kmeans,0.410495,0
6,Kmeans,0.522995,3
6,Kmeans,0.23926,0
6,Kmeans,0.269621,1
6,Kmeans,0.408481,3
6,Kmeans,0.33493,0
6,Kmeans,0.149951,5
6,Kmeans,0.041885,2
6,Kmeans,0.243709,4
6,Kmeans,0.467406,0
6,Kmeans,0.428652,4
6,Kmeans,0.078401,0
6,Kmeans,0.337974,4
6,Kmeans,0.176796,1
6,Kmeans,0.510206,5
6,Kmeans,0.069949,4
6,Kmeans,0.217964,5
6,Kmeans,0.151373,4
6,Kmeans,0.553098,5
6,Kmeans,0.396006,4
6,Kmeans,0.522299,0
6,Kmeans,0.287293,5
6,Kmeans,0.553805,0
6,Kmeans,-0.022664,3
6,Kmeans,0.196439,0
6,Kmeans,0.605292,5
6,Kmeans,0.406402,3
6,Kmeans,-0.023843,4
6,Kmeans,0.488885,0
6,Kmeans,0.434661,5
6,Kmeans,0.346916,2
6,Kmeans,0.184239,1
6,Kmeans,0.382455,4
6,Kmeans,0.214088,0
6,Kmeans,0.164656,4
6,Kmeans,0.033367,2
6,Kmeans,0.364323,5
6,Kmeans,0.439189,0
6,Kmeans,0.259513,5
6,Kmeans,0.218837,0
6,Kmeans,0.071482,5
6,Kmeans,0.169948,5
6,Kmeans,0.230934,0
6,Kmeans,0.327467,0
6,Kmeans,0.386117,5
6,Kmeans,0.451749,4
6,Kmeans,0.289699,2
6,Kmeans,0.239091,2
6,Kmeans,0.473242,2
6,Kmeans,0.248216,1
6,Kmeans,0.35159,5
6,Kmeans,0.453111,3
6,Kmeans,0.485892,3
6,Kmeans,0.517603,0
6,Kmeans,0.179084,0
6,Kmeans,0.156883,2
6,Kmeans,0.186821,3
6,Kmeans,0.407566,4
6,Kmeans,0.410029,0
6,Kmeans,0.336608,0
6,Kmeans,0.405279,5
6,Kmeans,0.287825,2
6,Kmeans,0.468124,0
6,Kmeans,0.145539,5
6,Kmeans,0.495624,3
6,Kmeans,0.362862,5
6,Kmeans,0.535177,5
6,Kmeans,0.353086,5
6,Kmeans,0.507033,5
6,Kmeans,0.198074,3
6,Kmeans,-0.059086,2
6,Kmeans,0.51151,5
6,Kmeans,0.341592,2
6,Kmeans,0.315224,1
6,Kmeans,0.365289,3
6,Kmeans,0.271969,0
6,Kmeans,0.326719,0
6,Kmeans,0.10381,3
6,Kmeans,0.108479,4
6,Kmeans,0.150003,1
6,Kmeans,0.23447,3
6,Kmeans,0.07856,5
6,Kmeans,0.153156,4
6,Kmeans,0.511679,0
6,Kmeans,0.548627,5
6,Kmeans,0.105112,2
6,Kmeans,0.384993,0
6,Kmeans,0.405497,2
6,Kmeans,0.524544,3
6,Kmeans,0.412304,4
6,Kmeans,0.393713,0
6,Kmeans,0.313526,4
6,Kmeans,0.351407,4
6,Kmeans,0.284393,2
6,Kmeans,0.338486,2
6,Kmeans,0.184766,2
6,Kmeans,0.13012,5
6,Kmeans,0.423933,3
6,Kmeans,0.070008,3
6,Kmeans,0.294965,2
6,Kmeans,0.54496,3
6,Kmeans,0.197015,5
6,Kmeans,0.046504,3
6,Kmeans,0.366677,0
6,Kmeans,0.235478,3
6,Kmeans,0.342869,4
6,Kmeans,0.295776,3
6,Kmeans,0.487563,0
6,Kmeans,0.428163,2
6,Kmeans,0.140652,2
6,Kmeans,0.604358,5
6,Kmeans,0.532576,5
6,Kmeans,0.428881,4
6,Kmeans,0.500987,3
6,Kmeans,0.013585,4
6,Kmeans,0.135242,0
6,Kmeans,0.482968,4
6,Kmeans,0.243084,4
6,Kmeans,0.38883,0
6,Kmeans,0.330761,1
6,Kmeans,0.102234,4
6,Kmeans,0.551082,0
6,Kmeans,0.44374,0
6,Kmeans,0.360207,0
6,Kmeans,0.536287,5
6,Kmeans,0.283796,0
6,Kmeans,0.180534,0
6,Kmeans,0.18993,3
6,Kmeans,0.060027,3
6,Kmeans,0.222184,0
